Stock name,Symbol,Link,Scrap_Link
Mangalam Global Enterprise Ltd,MGEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MGEL""",https://in.tradingview.com/symbols/NSE-MGEL/news/
Mahanagar Gas Limited,MGL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MGL""",https://in.tradingview.com/symbols/NSE-MGL/news/
Mahalaxmi Rubtech Ltd,MHLXMIRU,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MHLXMIRU""",https://in.tradingview.com/symbols/NSE-MHLXMIRU/news/
Mahindra Holidays & Resorts India Limited,MHRIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MHRIL""",https://in.tradingview.com/symbols/NSE-MHRIL/news/
MIC Electronics Ltd,MICEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MICEL""",https://in.tradingview.com/symbols/NSE-MICEL/news/
Nippon India ETF Nifty Midcap 150,MID150BEES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MID150BEES""",https://in.tradingview.com/symbols/NSE-MID150BEES/news/
Zerodha Nifty Midcap 150 ETF,MID150CASE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MID150CASE""",https://in.tradingview.com/symbols/NSE-MID150CASE/news/
Kotak Nifty Midcap 50 ETF,MIDCAP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIDCAP""",https://in.tradingview.com/symbols/NSE-MIDCAP/news/
Mirae Asset Nifty Midcap 150 ETF,MIDCAPETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIDCAPETF""",https://in.tradingview.com/symbols/NSE-MIDCAPETF/news/
ICICI Prudential Nifty Midcap 150 ETF,MIDCAPIETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIDCAPIETF""",https://in.tradingview.com/symbols/NSE-MIDCAPIETF/news/
Mishra Dhatu Nigam Ltd,MIDHANI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIDHANI""",https://in.tradingview.com/symbols/NSE-MIDHANI/news/
DSP Nifty Midcap 150 Quality 50 ETF,MIDQ50ADD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIDQ50ADD""",https://in.tradingview.com/symbols/NSE-MIDQ50ADD/news/
ICICI Prudential S&P BSE Midcap Select ETF,MIDSELIETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIDSELIETF""",https://in.tradingview.com/symbols/NSE-MIDSELIETF/news/
Mirae AN Midsmallcap400 Momentum Quality 100 ETF,MIDSMALL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIDSMALL""",https://in.tradingview.com/symbols/NSE-MIDSMALL/news/
Minda Corporation Limited,MINDACORP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MINDACORP""",https://in.tradingview.com/symbols/NSE-MINDACORP/news/
Mindteck (india) Limited,MINDTECK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MINDTECK""",https://in.tradingview.com/symbols/NSE-MINDTECK/news/
Mirc Electronics Limited,MIRCELECTR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIRCELECTR""",https://in.tradingview.com/symbols/NSE-MIRCELECTR/news/
Mirza International Limited,MIRZAINT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MIRZAINT""",https://in.tradingview.com/symbols/NSE-MIRZAINT/news/
Mitcon Consultancy & Engineering Services Ltd,MITCON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MITCON""",https://in.tradingview.com/symbols/NSE-MITCON/news/
Mittal Life Style Ltd,MITTAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MITTAL""",https://in.tradingview.com/symbols/NSE-MITTAL/news/
M K Proteins Ltd,MKPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MKPL""",https://in.tradingview.com/symbols/NSE-MKPL/news/
Mm Forgings Limited,MMFL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MMFL""",https://in.tradingview.com/symbols/NSE-MMFL/news/
MMP Industries Ltd,MMP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MMP""",https://in.tradingview.com/symbols/NSE-MMP/news/
Mmtc Limited,MMTC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MMTC""",https://in.tradingview.com/symbols/NSE-MMTC/news/
Kotak Nifty MNC ETF,MNC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MNC""",https://in.tradingview.com/symbols/NSE-MNC/news/
One Mobikwik Systems Ltd,MOBIKWIK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOBIKWIK""",https://in.tradingview.com/symbols/NSE-MOBIKWIK/news/
Motilal Oswal Nifty India Defence ETF,MODEFENCE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MODEFENCE""",https://in.tradingview.com/symbols/NSE-MODEFENCE/news/
Modi Rubber Ltd,MODIRUBBER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MODIRUBBER""",https://in.tradingview.com/symbols/NSE-MODIRUBBER/news/
Modison Ltd,MODISONLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MODISONLTD""",https://in.tradingview.com/symbols/NSE-MODISONLTD/news/
Modern Threads (I) Ltd,MODTHREAD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MODTHREAD""",https://in.tradingview.com/symbols/NSE-MODTHREAD/news/
Motilal Oswal 5 Year G-Sec ETF,MOGSEC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOGSEC""",https://in.tradingview.com/symbols/NSE-MOGSEC/news/
Motilal Oswal S&P BSE Healthcare ETF,MOHEALTH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOHEALTH""",https://in.tradingview.com/symbols/NSE-MOHEALTH/news/
Moil Limited,MOIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOIL""",https://in.tradingview.com/symbols/NSE-MOIL/news/
Moksh Ornaments Ltd,MOKSH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOKSH""",https://in.tradingview.com/symbols/NSE-MOKSH/news/
Meghmani Organics Ltd,MOL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOL""",https://in.tradingview.com/symbols/NSE-MOL/news/
Mold-tek Technologies Limited,MOLDTECH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOLDTECH""",https://in.tradingview.com/symbols/NSE-MOLDTECH/news/
Mold-tek Packaging Limited,MOLDTKPAC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOLDTKPAC""",https://in.tradingview.com/symbols/NSE-MOLDTKPAC/news/
Motilal Oswal S&P BSE Low Volatility ETF,MOLOWVOL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOLOWVOL""",https://in.tradingview.com/symbols/NSE-MOLOWVOL/news/
Motilal Oswal Midcap 100 ETF,MOM100,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOM100""",https://in.tradingview.com/symbols/NSE-MOM100/news/
ICICI Prudential Nifty 200 Momentum 30 ETF,MOM30IETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOM30IETF""",https://in.tradingview.com/symbols/NSE-MOM30IETF/news/
Motilal Oswal M50 ETF,MOM50,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOM50""",https://in.tradingview.com/symbols/NSE-MOM50/news/
Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,MOMENTUM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOMENTUM""",https://in.tradingview.com/symbols/NSE-MOMENTUM/news/
Motilal Oswal Nifty 500 Momentum 50 ETF,MOMENTUM50,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOMENTUM50""",https://in.tradingview.com/symbols/NSE-MOMENTUM50/news/
Motilal Oswal Nifty 200 Momentum 30 ETF,MOMOMENTUM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOMOMENTUM""",https://in.tradingview.com/symbols/NSE-MOMOMENTUM/news/
Motilal Oswal NASDAQ 100 ETF,MON100,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MON100""",https://in.tradingview.com/symbols/NSE-MON100/news/
Monarch Networth Capital Ltd,MONARCH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MONARCH""",https://in.tradingview.com/symbols/NSE-MONARCH/news/
Motilal Oswal Nifty 500 ETF,MONIFTY500,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MONIFTY500""",https://in.tradingview.com/symbols/NSE-MONIFTY500/news/
Motilal Oswal Nasdaq Q 50 ETF,MONQ50,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MONQ50""",https://in.tradingview.com/symbols/NSE-MONQ50/news/
Monte Carlo Fashions Limited,MONTECARLO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MONTECARLO""",https://in.tradingview.com/symbols/NSE-MONTECARLO/news/
Motilal Oswal S&P BSE Quality ETF Fund,MOQUALITY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOQUALITY""",https://in.tradingview.com/symbols/NSE-MOQUALITY/news/
Morarjee Textiles Limited,MORARJEE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MORARJEE""",https://in.tradingview.com/symbols/NSE-MORARJEE/news/
Motilal Oswal Nifty Realty ETF,MOREALTY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOREALTY""",https://in.tradingview.com/symbols/NSE-MOREALTY/news/
Morepen Laboratories Limited,MOREPENLAB,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOREPENLAB""",https://in.tradingview.com/symbols/NSE-MOREPENLAB/news/
Moschip Technologies Ltd,MOSCHIP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOSCHIP""",https://in.tradingview.com/symbols/NSE-MOSCHIP/news/
Motilal Oswal Nifty Smallcap 250 ETF,MOSMALL250,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOSMALL250""",https://in.tradingview.com/symbols/NSE-MOSMALL250/news/
Motherson Sumi Systems Limited,MOTHERSON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOTHERSON""",https://in.tradingview.com/symbols/NSE-MOTHERSON/news/
Motilal Oswal Financial Services Limited,MOTILALOFS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOTILALOFS""",https://in.tradingview.com/symbols/NSE-MOTILALOFS/news/
Motisons Jewellers Ltd,MOTISONS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOTISONS""",https://in.tradingview.com/symbols/NSE-MOTISONS/news/
The Motor & General Finance Limited,MOTOGENFIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOTOGENFIN""",https://in.tradingview.com/symbols/NSE-MOTOGENFIN/news/
Motilal Oswal S&P BSE Enhanced Value ETF Fund,MOVALUE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MOVALUE""",https://in.tradingview.com/symbols/NSE-MOVALUE/news/
Mphasis Limited,MPHASIS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MPHASIS""",https://in.tradingview.com/symbols/NSE-MPHASIS/news/
Mps Limited,MPSLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MPSLTD""",https://in.tradingview.com/symbols/NSE-MPSLTD/news/
Mrf Limited,MRF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MRF""",https://in.tradingview.com/symbols/NSE-MRF/news/
Mro-tek Limited,MRO-TEK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MRO-TEK""",https://in.tradingview.com/symbols/NSE-MRO-TEK/news/
Mangalore Refinery And Petrochemicals Limited,MRPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MRPL""",https://in.tradingview.com/symbols/NSE-MRPL/news/
Kotak MSCI India ETF,MSCIINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MSCIINDIA""",https://in.tradingview.com/symbols/NSE-MSCIINDIA/news/
Msp Steel & Power Limited,MSPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MSPL""",https://in.tradingview.com/symbols/NSE-MSPL/news/
MSTC Ltd,MSTCLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MSTCLTD""",https://in.tradingview.com/symbols/NSE-MSTCLTD/news/
Motherson Sumi Wiring India Ltd,MSUMI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MSUMI""",https://in.tradingview.com/symbols/NSE-MSUMI/news/
MTAR Technologies Ltd,MTARTECH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MTARTECH""",https://in.tradingview.com/symbols/NSE-MTARTECH/news/
Mt Educare Limited,MTEDUCARE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MTEDUCARE""",https://in.tradingview.com/symbols/NSE-MTEDUCARE/news/
Mahanagar Telephone Nigam Limited,MTNL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MTNL""",https://in.tradingview.com/symbols/NSE-MTNL/news/
Mufin Green Finance Ltd,MUFIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUFIN""",https://in.tradingview.com/symbols/NSE-MUFIN/news/
Credo Brands Marketing Ltd,MUFTI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUFTI""",https://in.tradingview.com/symbols/NSE-MUFTI/news/
Mukand Limited,MUKANDLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUKANDLTD""",https://in.tradingview.com/symbols/NSE-MUKANDLTD/news/
Mukka Proteins Ltd,MUKKA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUKKA""",https://in.tradingview.com/symbols/NSE-MUKKA/news/
Mukta Arts Limited,MUKTAARTS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUKTAARTS""",https://in.tradingview.com/symbols/NSE-MUKTAARTS/news/
Mirae Asset Nifty500 Multicap 50:25:25 ETF,MULTICAP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MULTICAP""",https://in.tradingview.com/symbols/NSE-MULTICAP/news/
Munjal Auto Industries Limited,MUNJALAU,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUNJALAU""",https://in.tradingview.com/symbols/NSE-MUNJALAU/news/
Munjal Showa Limited,MUNJALSHOW,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUNJALSHOW""",https://in.tradingview.com/symbols/NSE-MUNJALSHOW/news/
Murudeshwar Ceramics Limited,MURUDCERA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MURUDCERA""",https://in.tradingview.com/symbols/NSE-MURUDCERA/news/
Muthoot Capital Services Limited,MUTHOOTCAP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUTHOOTCAP""",https://in.tradingview.com/symbols/NSE-MUTHOOTCAP/news/
Muthoot Finance Limited,MUTHOOTFIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUTHOOTFIN""",https://in.tradingview.com/symbols/NSE-MUTHOOTFIN/news/
Muthoot Microfin Ltd,MUTHOOTMF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MUTHOOTMF""",https://in.tradingview.com/symbols/NSE-MUTHOOTMF/news/
Manoj Vaibhav Gems N Jewellers Ltd,MVGJL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:MVGJL""",https://in.tradingview.com/symbols/NSE-MVGJL/news/
NACL Industries Ltd,NACLIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NACLIND""",https://in.tradingview.com/symbols/NSE-NACLIND/news/
Nagarjuna Fertilizers And Chemicals Limited,NAGAFERT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAGAFERT""",https://in.tradingview.com/symbols/NSE-NAGAFERT/news/
Nagreeka Capital & Infrastructure Limited,NAGREEKCAP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAGREEKCAP""",https://in.tradingview.com/symbols/NSE-NAGREEKCAP/news/
Nagreeka Exports Limited,NAGREEKEXP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAGREEKEXP""",https://in.tradingview.com/symbols/NSE-NAGREEKEXP/news/
Nahar Capital And Financial Services Limited,NAHARCAP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAHARCAP""",https://in.tradingview.com/symbols/NSE-NAHARCAP/news/
Nahar Industrial Enterprises Limited,NAHARINDUS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAHARINDUS""",https://in.tradingview.com/symbols/NSE-NAHARINDUS/news/
Nahar Poly Films Limited,NAHARPOLY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAHARPOLY""",https://in.tradingview.com/symbols/NSE-NAHARPOLY/news/
Nahar Spinning Mills Limited,NAHARSPING,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAHARSPING""",https://in.tradingview.com/symbols/NSE-NAHARSPING/news/
Nippon Life India Asset Management Ltd,NAM-INDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAM-INDIA""",https://in.tradingview.com/symbols/NSE-NAM-INDIA/news/
Narmada Agrobase Ltd,NARMADA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NARMADA""",https://in.tradingview.com/symbols/NSE-NARMADA/news/
Natural Capsules Ltd,NATCAPSUQ,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NATCAPSUQ""",https://in.tradingview.com/symbols/NSE-NATCAPSUQ/news/
Natco Pharma Limited,NATCOPHARM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NATCOPHARM""",https://in.tradingview.com/symbols/NSE-NATCOPHARM/news/
Nath Bio-genes (india) Limited,NATHBIOGEN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NATHBIOGEN""",https://in.tradingview.com/symbols/NSE-NATHBIOGEN/news/
National Aluminium Company Limited,NATIONALUM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NATIONALUM""",https://in.tradingview.com/symbols/NSE-NATIONALUM/news/
Info Edge (india) Limited,NAUKRI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAUKRI""",https://in.tradingview.com/symbols/NSE-NAUKRI/news/
Nava Ltd,NAVA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAVA""",https://in.tradingview.com/symbols/NSE-NAVA/news/
Navin Fluorine International Limited,NAVINFLUOR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAVINFLUOR""",https://in.tradingview.com/symbols/NSE-NAVINFLUOR/news/
Navkar Corporation Limited,NAVKARCORP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAVKARCORP""",https://in.tradingview.com/symbols/NSE-NAVKARCORP/news/
Navkar Urbanstructure Ltd,NAVKARURB,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAVKARURB""",https://in.tradingview.com/symbols/NSE-NAVKARURB/news/
Navneet Education Limited,NAVNETEDUL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAVNETEDUL""",https://in.tradingview.com/symbols/NSE-NAVNETEDUL/news/
Nazara Technologies Ltd,NAZARA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NAZARA""",https://in.tradingview.com/symbols/NSE-NAZARA/news/
Nbcc (india) Limited,NBCC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NBCC""",https://in.tradingview.com/symbols/NSE-NBCC/news/
N. B. I. Industrial Finance Company Limited,NBIFIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NBIFIN""",https://in.tradingview.com/symbols/NSE-NBIFIN/news/
Ncc Limited,NCC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NCC""",https://in.tradingview.com/symbols/NSE-NCC/news/
Ncl Industries Limited,NCLIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NCLIND""",https://in.tradingview.com/symbols/NSE-NCLIND/news/
Naga Dhunseri Group Limited,NDGL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NDGL""",https://in.tradingview.com/symbols/NSE-NDGL/news/
Nandan Denim Limited,NDL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NDL""",https://in.tradingview.com/symbols/NSE-NDL/news/
NDL Ventures Ltd,NDLVENTURE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NDLVENTURE""",https://in.tradingview.com/symbols/NSE-NDLVENTURE/news/
NDR Auto Components Ltd,NDRAUTO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NDRAUTO""",https://in.tradingview.com/symbols/NSE-NDRAUTO/news/
New Delhi Television Limited,NDTV,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NDTV""",https://in.tradingview.com/symbols/NSE-NDTV/news/
North Eastern Carrying Corporation Limited,NECCLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NECCLTD""",https://in.tradingview.com/symbols/NSE-NECCLTD/news/
Nectar Lifesciences Limited,NECLIFE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NECLIFE""",https://in.tradingview.com/symbols/NSE-NECLIFE/news/
Nelcast Limited,NELCAST,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NELCAST""",https://in.tradingview.com/symbols/NSE-NELCAST/news/
Nelco Limited,NELCO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NELCO""",https://in.tradingview.com/symbols/NSE-NELCO/news/
Neogen Chemicals Ltd,NEOGEN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NEOGEN""",https://in.tradingview.com/symbols/NSE-NEOGEN/news/
Nesco Limited,NESCO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NESCO""",https://in.tradingview.com/symbols/NSE-NESCO/news/
Nestle India Limited,NESTLEIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NESTLEIND""",https://in.tradingview.com/symbols/NSE-NESTLEIND/news/
Tata Nifty ETF,NETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NETF""",https://in.tradingview.com/symbols/NSE-NETF/news/
Netweb Technologies India Ltd,NETWEB,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NETWEB""",https://in.tradingview.com/symbols/NSE-NETWEB/news/
Network18 Media & Investments Limited,NETWORK18,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NETWORK18""",https://in.tradingview.com/symbols/NSE-NETWORK18/news/
Neuland Laboratories Limited,NEULANDLAB,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NEULANDLAB""",https://in.tradingview.com/symbols/NSE-NEULANDLAB/news/
Newgen Software Technologies Ltd,NEWGEN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NEWGEN""",https://in.tradingview.com/symbols/NSE-NEWGEN/news/
DSP BSE SENSEX Next 30 ETF,NEXT30ADD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NEXT30ADD""",https://in.tradingview.com/symbols/NSE-NEXT30ADD/news/
Mirae Asset Nifty Next 50 ETF,NEXT50,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NEXT50""",https://in.tradingview.com/symbols/NSE-NEXT50/news/
ICICI Prudential Nifty Next 50 ETF,NEXT50IETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NEXT50IETF""",https://in.tradingview.com/symbols/NSE-NEXT50IETF/news/
Next Mediaworks Limited,NEXTMEDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NEXTMEDIA""",https://in.tradingview.com/symbols/NSE-NEXTMEDIA/news/
National Fertilizers Limited,NFL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NFL""",https://in.tradingview.com/symbols/NSE-NFL/news/
Nakoda Group of Industries Ltd,NGIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NGIL""",https://in.tradingview.com/symbols/NSE-NGIL/news/
Narayana Hrudayalaya Ltd.,NH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NH""",https://in.tradingview.com/symbols/NSE-NH/news/
Nhpc Limited,NHPC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NHPC""",https://in.tradingview.com/symbols/NSE-NHPC/news/
New India Assurance Company Ltd,NIACL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIACL""",https://in.tradingview.com/symbols/NSE-NIACL/news/
NIBE Ltd,NIBE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIBE""",https://in.tradingview.com/symbols/NSE-NIBE/news/
Nrb Industrial Bearings Limited,NIBL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIBL""",https://in.tradingview.com/symbols/NSE-NIBL/news/
Nippon India ETF NIFTY 100,NIF100BEES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIF100BEES""",https://in.tradingview.com/symbols/NSE-NIF100BEES/news/
ICICI Prudential Nifty 100 ETF,NIF100IETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIF100IETF""",https://in.tradingview.com/symbols/NSE-NIF100IETF/news/
UTI Nifty 10 yr Benchmark G-Sec ETF,NIF10GETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIF10GETF""",https://in.tradingview.com/symbols/NSE-NIF10GETF/news/
UTI Nifty 5 yr Benchmark G-Sec ETF,NIF5GETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIF5GETF""",https://in.tradingview.com/symbols/NSE-NIF5GETF/news/
UTI Nifty IT ETF,NIFITETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIFITETF""",https://in.tradingview.com/symbols/NSE-NIFITETF/news/
UTI Nifty Midcap 150 ETF,NIFMID150,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIFMID150""",https://in.tradingview.com/symbols/NSE-NIFMID150/news/
NIFTY,NIFTY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIFTY""",https://in.tradingview.com/symbols/NSE-NIFTY/news/
NIFTY1,NIFTY1,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIFTY1""",https://in.tradingview.com/symbols/NSE-NIFTY1/news/
NIFTY100,NIFTY100,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIFTY100""",https://in.tradingview.com/symbols/NSE-NIFTY100/news/
NIFTY100EQLWGT,NIFTY100EQLWGT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:NIFTY100EQLWGT""",https://in.tradingview.com/symbols/NSE-NIFTY100EQLWGT/news/
